time,cpu_frequency,cpu_usage,sda_usage,active_power,power_time
20241116181311,1000,0.9899,0.0,24.13395,20241116181318
20241116181404,1000,0.8005,0.06,22.90904,20241116181408
20241116181519,1000,0.9874,0.0,22.69724,20241116181518
20241116181613,1000,0.9824,0.024,22.47466,20241116181618
20241116181728,1000,0.9924,0.0,22.93197,20241116181728
20241116181820,1000,0.9899,0.004,22.6932,20241116181828
20241116181935,1000,0.9899,0.0,23.97072,20241116181938
20241116182026,1000,0.8321,0.004,23.78455,20241116182028
20241116182142,1000,0.9776,0.0,23.9923,20241116182148
20241116182229,1000,0.9949,0.0,22.75525,20241116182228
20241116182345,1000,0.9849,0.0,23.56062,20241116182348
20241116182439,1000,0.9924,0.004,22.86722,20241116182438
20241116182554,1000,0.98,0.0,22.73097,20241116182558
20241116182642,1000,0.9875,0.0,22.75525,20241116182648
20241116182756,1000,0.9899,0.0,22.88071,20241116182758
20241116182849,1000,0.9875,0.0,22.69185,20241116182848
20241116183005,1000,0.9751,0.0,23.45404,20241116183009
20241116183057,1000,0.9899,0.0,23.94778,20241116183059
20241116183212,1000,0.9849,0.0,23.68608,20241116183219
20241116183304,1000,0.9924,0.0,22.79977,20241116183309
20241116183420,1000,0.9825,0.0,22.82675,20241116183429
20241116183508,1000,0.9899,0.0,23.42167,20241116183509
20241116183624,1000,0.985,0.0,22.80921,20241116183629
20241116183712,1000,0.9949,0.0,22.72153,20241116183719
20241116183828,1000,0.9824,0.0,22.99942,20241116183829
20241116183921,1000,0.9799,0.028,23.45539,20241116183929
20241116184042,1100,0.9874,0.0,23.91811,20241116184049
20241116184130,1100,0.9899,0.0,23.23145,20241116184139
20241116184245,1100,0.9874,0.0,23.59029,20241116184249
20241116184336,1100,0.9825,0.004,22.77279,20241116184339
20241116184451,1100,0.9875,0.0,24.23378,20241116184459
20241116184542,1100,0.98,0.028,25.45734,20241116184549
20241116184657,1100,0.9899,0.0,22.86317,20241116184655
20241116184747,1100,0.9825,0.004,22.92523,20241116184745
20241116184902,1100,0.9899,0.0,22.81191,20241116184905
20241116184948,1100,0.9924,0.0,24.46176,20241116184945
20241116185103,1100,0.9825,0.0,23.01291,20241116185105
20241116185153,1100,0.9899,0.0,23.13028,20241116185155
20241116185309,1100,0.9899,0.0,22.82405,20241116185305
20241116185359,1100,0.9949,0.0,24.99732,20241116185355
20241116185514,1100,0.9924,0.0,22.66487,20241116185515
20241116185603,1100,0.9875,0.0,23.27058,20241116185605
20241116185718,1100,0.9924,0.0,22.75255,20241116185715
20241116185809,1100,0.9497,0.0,24.482,20241116185805
20241116185924,1100,0.9949,0.0,23.0345,20241116185925
20241116190010,1100,0.9751,0.004,22.77953,20241116190015
20241116190125,1100,0.9875,0.0,22.73232,20241116190125
