time,cpu_freq,hadoop_idx,cpu_idle,sda_idle
20241117010330,1300,774,0.488,0.004
20241117010331,1300,774,0.3512,0.0
20241117010332,1300,774,0.4619,0.0
20241117010333,1300,774,0.5105,0.06
20241117010334,1300,774,0.2651,0.144
20241117010335,1300,774,0.3647,0.0
20241117010336,1300,774,0.2,0.0
20241117010337,1300,774,0.6584,0.0
20241117010338,1300,774,0.9378,0.024
20241117010339,1300,774,0.1794,0.012
20241117010340,1300,774,0.0125,0.0
20241117010341,1300,774,0.005,0.0
20241117010342,1300,774,0.0375,0.0
20241117010343,1300,774,0.0,0.032
20241117010344,1300,774,0.0274,0.14
20241117010345,1300,774,0.0628,0.0
20241117010346,1300,774,0.6186,0.0
20241117010347,1300,774,0.1575,0.012
20241117010348,1300,774,0.0126,0.028
20241117010349,1300,774,0.02,0.004
20241117010350,1300,774,0.0174,0.0
20241117010351,1300,774,0.0075,0.0
20241117010352,1300,774,0.0075,0.008
20241117010353,1300,774,0.0176,0.052
20241117010354,1300,774,0.2005,0.016
20241117010355,1300,774,0.8137,0.02
20241117010356,1300,774,0.8244,0.004
20241117010357,1300,774,0.901,0.0
20241117010358,1300,774,0.9551,0.032
20241117010359,1300,775,0.8133,0.0
20241117010400,1300,775,0.9824,0.0
20241117010401,1300,775,0.9924,0.0
20241117010402,1300,775,0.9925,0.0
20241117010403,1300,775,0.9875,0.0
20241117010404,1300,775,0.9547,0.044
20241117010405,1300,775,0.9225,0.184
20241117010406,1300,775,0.9925,0.0
20241117010407,1300,775,0.99,0.0
20241117010408,1300,775,0.995,0.0
20241117010409,1300,775,0.9874,0.028
20241117010410,1300,775,0.9975,0.004
20241117010411,1300,775,0.901,0.0
20241117010412,1300,775,0.9298,0.0
20241117010413,1300,775,0.9625,0.0
20241117010414,1300,775,0.9874,0.036
20241117010415,1300,775,0.9975,0.0
20241117010416,1300,775,0.9899,0.0
20241117010417,1300,775,0.995,0.0
20241117010418,1300,775,0.9975,0.0
20241117010419,1300,775,0.9875,0.016
20241117010420,1300,775,0.995,0.0
20241117010421,1300,775,0.9875,0.0
20241117010422,1300,775,1.0,0.0
20241117010423,1300,775,0.9925,0.0
20241117010424,1300,775,0.9925,0.016
20241117010425,1300,775,0.9724,0.076
20241117010426,1300,775,0.9899,0.052
20241117010427,1300,775,0.99,0.0
20241117010428,1300,775,0.985,0.0
20241117010429,1300,775,0.952,0.024
20241117010430,1300,775,0.8193,0.004
20241117010431,1300,775,0.995,0.004
20241117010432,1300,775,0.995,0.0
20241117010433,1300,775,0.9975,0.0
20241117010434,1300,775,0.9875,0.032
20241117010435,1300,775,0.5884,0.004
20241117010436,1300,775,0.4092,0.004
20241117010437,1300,775,0.3901,0.0
20241117010438,1300,775,0.5613,0.0
20241117010439,1300,775,0.5238,0.108
20241117010440,1300,775,0.3901,0.0
20241117010441,1300,775,0.6978,0.0
20241117010442,1300,775,0.9899,0.0
20241117010443,1300,775,0.9925,0.0
20241117010444,1300,775,0.9776,0.044
20241117010445,1300,775,0.9925,0.0
20241117010446,1300,775,0.9899,0.0
20241117010447,1300,775,0.9925,0.0
20241117010448,1300,775,0.6122,0.004
20241117010449,1300,775,0.3639,0.004
20241117010450,1300,775,0.5,0.028
20241117010451,1300,775,0.488,0.0
20241117010452,1300,775,0.3886,0.0
20241117010453,1300,775,0.3113,0.0
20241117010454,1300,775,0.955,0.0
20241117010455,1300,775,0.9776,0.02
20241117010456,1300,775,0.9899,0.0
20241117010457,1300,775,0.9899,0.0
20241117010458,1300,775,0.9849,0.0
20241117010459,1300,775,0.9825,0.0
20241117010500,1300,775,0.9825,0.02
20241117010501,1300,775,0.9521,0.212
20241117010502,1300,775,0.9774,0.0
20241117010503,1300,775,0.985,0.0
20241117010504,1300,775,0.9899,0.0
20241117010505,1300,775,0.9775,0.028
20241117010506,1300,775,0.9899,0.0
