time,cpu_frequency,cpu_usage,sda_usage,active_power,power_time
20260312143401,1600,0.7628,0.0065,17.85377,20260312143409
20260312143448,1600,0.7628,0.0065,17.77823,20260312143449
20260312143535,1600,0.7628,0.0065,17.73067,20260312143539
20260312143623,1600,0.7628,0.0065,18.05381,20260312143629
20260312143710,1600,0.7628,0.0065,18.34617,20260312143719
20260312143755,1600,0.7627,0.0065,17.97127,20260312143759
20260312143843,1600,0.7627,0.0065,17.70689,20260312143849
20260312143929,1600,0.7627,0.0065,17.77123,20260312143929
20260312144015,1600,0.7627,0.0065,17.76004,20260312144019
20260312144103,1600,0.7627,0.0065,17.71108,20260312144109
20260312144149,1600,0.7626,0.0065,17.84677,20260312144149
20260312144236,1600,0.7626,0.0065,17.66352,20260312144239
20260312144323,1600,0.7626,0.0065,17.67611,20260312144329
20260312144412,1600,0.7626,0.0065,17.88454,20260312144419
20260312144458,1600,0.7626,0.0065,17.63415,20260312144459
20260312144544,1600,0.7626,0.0065,17.82019,20260312144549
20260312144631,1600,0.7625,0.0065,17.6887,20260312144639
20260312144717,1600,0.7625,0.0065,17.78382,20260312144719
20260312144805,1600,0.7625,0.0065,17.78382,20260312144809
20260312144852,1600,0.7625,0.0065,17.74326,20260312144859
20260312144939,1600,0.7625,0.0065,17.71668,20260312144939
20260312145026,1600,0.7625,0.0065,17.6943,20260312145029
20260312145113,1600,0.7624,0.0065,18.07199,20260312145119
20260312145159,1600,0.7624,0.0065,17.66492,20260312145159
20260312145248,1600,0.7624,0.0065,17.85797,20260312145249
20260312145334,1600,0.7624,0.0065,17.84817,20260312145339
20260312145421,1600,0.7624,0.0065,17.73486,20260312145429
20260312145506,1600,0.7623,0.0065,17.77823,20260312145509
20260312145554,1600,0.7623,0.0065,17.72787,20260312145559
20260312145641,1600,0.7623,0.0065,18.04401,20260312145649
20260312145728,1600,0.7623,0.0065,17.89014,20260312145729
20260312145815,1600,0.7623,0.0065,17.72227,20260312145819
20260312145901,1600,0.7623,0.0065,19.15751,20260312145909
20260312145948,1600,0.7622,0.0065,17.86776,20260312145949
20260312150034,1600,0.7622,0.0065,17.86356,20260312150039
20260312150121,1600,0.7622,0.0065,17.88874,20260312150129
20260312150208,1600,0.7622,0.0065,17.80621,20260312150209
20260312150255,1600,0.7622,0.0065,17.78522,20260312150259
20260312150342,1600,0.7621,0.0065,18.00764,20260312150349
20260312150429,1600,0.7621,0.0065,17.71947,20260312150429
20260312150517,1600,0.7621,0.0065,17.79222,20260312150519
20260312150604,1600,0.7621,0.0065,19.85835,20260312150609
20260312150649,1600,0.7621,0.0065,17.72787,20260312150649
20260312150736,1600,0.7621,0.0065,17.6915,20260312150739
20260312150823,1600,0.762,0.0065,17.78662,20260312150829
20260312150910,1600,0.762,0.0065,17.85097,20260312150919
20260312150957,1600,0.762,0.0065,17.71947,20260312150959
20260312151043,1600,0.762,0.0065,17.78942,20260312151049
20260312151130,1600,0.762,0.0065,17.6957,20260312151139
20260312151216,1600,0.7619,0.0065,18.27203,20260312151219
20260312151303,1600,0.7619,0.0065,17.6887,20260312151309
20260312151350,1600,0.7619,0.0065,17.77963,20260312151359
20260312151437,1600,0.7619,0.0065,17.80201,20260312151439
20260312151524,1600,0.7619,0.0065,17.73207,20260312151529
20260312151611,1600,0.7619,0.0065,17.78522,20260312151619
20260312151658,1600,0.7618,0.0065,17.78243,20260312151659
20260312151745,1600,0.7618,0.0065,17.79222,20260312151749
20260312151832,1600,0.7618,0.0065,17.66212,20260312151839
20260312151918,1600,0.7618,0.0065,19.47366,20260312151919
20260312152005,1600,0.7618,0.0065,17.78942,20260312152009
20260312152137,1600,0.7617,0.0065,17.74745,20260312152139
20260312152226,1600,0.7617,0.0065,17.9377,20260312152229
20260312152313,1600,0.7617,0.0065,17.73486,20260312152319
20260312152358,1600,0.7617,0.0065,17.53622,20260312152359
20260312152446,1600,0.7617,0.0065,17.62435,20260312152449
20260312152533,1600,0.7616,0.0065,17.63275,20260312152539
20260312152621,1600,0.7616,0.0065,19.01203,20260312152629
20260312152708,1600,0.7616,0.0065,17.72227,20260312152709
20260312152754,1600,0.7616,0.0065,17.83278,20260312152759
20260312152841,1600,0.7616,0.0065,17.71808,20260312152849
20260312152928,1600,0.7616,0.0065,17.82299,20260312152929
20260312153014,1600,0.7615,0.0065,17.70129,20260312153019
20260312153101,1600,0.7615,0.0065,17.88734,20260312153109
20260312153148,1600,0.7615,0.0065,17.6929,20260312153149
20260312153234,1600,0.7615,0.0065,17.83558,20260312153239
20260312153322,1600,0.7615,0.0065,19.28481,20260312153329
20260312153409,1600,0.7614,0.0065,17.87195,20260312153409
20260312153455,1600,0.7614,0.0065,17.75865,20260312153459
20260312153541,1600,0.7614,0.0065,17.73067,20260312153549
20260312153627,1600,0.7614,0.0065,17.6915,20260312153629
20260312153715,1600,0.7614,0.0065,17.78942,20260312153719
20260312153800,1600,0.7614,0.0065,17.9349,20260312153809
20260312153847,1600,0.7613,0.0065,17.92931,20260312153849
20260312153934,1600,0.7613,0.0065,19.14073,20260312153939
20260312154021,1600,0.7613,0.0065,19.01903,20260312154029
20260312154107,1600,0.7613,0.0065,17.78522,20260312154109
20260312154154,1600,0.7613,0.0065,18.09997,20260312154159
20260312154241,1600,0.7613,0.0065,17.72087,20260312154249
20260312154328,1600,0.7612,0.0065,17.6845,20260312154329
20260312154502,2000,0.7612,0.0065,17.74186,20260312154509
20260312154605,2000,0.7612,0.0065,17.69709,20260312154609
20260312154647,2000,0.7611,0.0065,18.307,20260312154649
20260312154731,2000,0.7611,0.0066,17.71248,20260312154739
20260312154814,2000,0.7611,0.0066,17.67611,20260312154819
20260312154856,2000,0.7611,0.0066,17.74606,20260312154859
20260312154939,2000,0.7611,0.0066,18.04961,20260312154939
20260312155022,2000,0.7611,0.0066,17.71248,20260312155029
20260312155106,2000,0.7611,0.0066,17.73207,20260312155109
20260312155148,2000,0.7611,0.0066,17.96428,20260312155149
20260312155231,2000,0.761,0.0066,17.76144,20260312155239
20260312155314,2000,0.761,0.0066,19.19389,20260312155319
20260312155356,2000,0.761,0.0066,20.29759,20260312155359
20260312155439,2000,0.761,0.0066,17.73486,20260312155439
20260312155522,2000,0.761,0.0066,17.75025,20260312155529
20260312155605,2000,0.761,0.0066,17.72927,20260312155609
20260312155647,2000,0.761,0.0066,17.8188,20260312155649
20260312155729,2000,0.761,0.0066,17.88734,20260312155729
