time,cpu_frequency,cpu_usage,sda_usage,active_power,power_time
20241108084212,1000,0.9077,0.052,22.90095,20241108084215
20241108084326,1000,0.9949,0.0,23.19908,20241108084326
20241108084729,1000,0.935,0.036,23.98825,20241108084726
20241108084844,1000,0.9924,0.0,22.73771,20241108084846
20241108085250,1000,0.8486,0.06,23.47968,20241108085256
20241108085405,1000,0.98,0.0,22.70534,20241108085407
20241108085759,1000,0.9874,0.0,30.44871,20241108085757
20241108085914,1000,0.9899,0.0,22.86183,20241108085917
20241108090309,1000,0.9023,0.044,23.09116,20241108090307
20241108090424,1000,0.9924,0.0,22.72692,20241108090428
20241108090819,1000,0.8992,0.004,25.20777,20241108090818
20241108090933,1000,0.9924,0.0,23.04124,20241108090938
20241108091325,1000,0.8059,0.112,24.75989,20241108091328
20241108091445,1100,0.9924,0.0,22.78628,20241108091449
20241108091832,1100,0.9697,0.0,23.93699,20241108091839
20241108091947,1100,0.9874,0.0,22.85238,20241108091949
20241108092342,1100,0.8015,0.052,23.11544,20241108092349
20241108092456,1100,0.9874,0.0,22.94546,20241108092454
20241108092842,1100,0.9624,0.06,22.91714,20241108092845
20241108092957,1100,0.9874,0.0,22.98728,20241108092955
20241108093349,1100,0.9121,0.052,23.34208,20241108093345
20241108093503,1100,0.9874,0.0,23.07092,20241108093505
20241108093853,1100,0.9875,0.0,22.66352,20241108093856
20241108094008,1100,0.9874,0.0,22.87936,20241108094006
20241108094350,1100,0.9824,0.0,24.60476,20241108094356
20241108094505,1100,0.9722,0.108,23.00212,20241108094506
20241108094849,1100,0.9774,0.0,24.82869,20241108094847
20241108095003,1100,0.9874,0.0,22.90095,20241108095007
20241108095351,1100,0.9527,0.0,23.68608,20241108095357
20241108095505,1100,0.9924,0.0,22.91444,20241108095508
20241108095849,1100,0.9949,0.0,23.15186,20241108095848
20241108100003,1100,0.9949,0.0,24.61285,20241108100008
20241108100346,1100,0.9724,0.0,26.07923,20241108100348
20241108100501,1100,0.9874,0.0,25.33727,20241108100508
20241108100843,1100,0.9825,0.0,22.77953,20241108100849
20241108100957,1100,0.9924,0.004,24.73696,20241108100959
20241108101350,1100,0.9547,0.032,22.72288,20241108101359
20241108101504,1100,0.985,0.0,22.79977,20241108101504
20241108101847,1100,0.9749,0.036,31.16773,20241108101845
20241108102001,1100,0.9774,0.028,22.93332,20241108102005
20241108102347,1100,0.9167,0.008,31.20955,20241108102345
20241108102501,1100,0.9899,0.0,22.74446,20241108102506
20241108102850,1100,0.9268,0.12,22.98458,20241108102856
20241108103005,1100,0.985,0.0,22.68645,20241108103006
