time,cpu_frequency,cpu_usage,sda_usage,active_power,power_time
20241116164651,1000,0.9975,0.012,23.58232,20241116164658
20241116164745,1000,0.9899,0.0,23.12069,20241116164748
20241116164901,1000,0.9924,0.0,23.29824,20241116164908
20241116164952,1000,0.9975,0.012,23.02074,20241116164958
20241116165107,1000,0.9874,0.016,23.02731,20241116165108
20241116165202,1000,0.932,0.008,22.89317,20241116165208
20241116165318,1000,0.9899,0.004,22.9392,20241116165318
20241116165411,1000,0.975,0.052,22.89843,20241116165418
20241116165526,1000,0.9825,0.008,23.9019,20241116165528
20241116165618,1000,0.94,0.056,23.05625,20241116165619
20241116165733,1000,0.9899,0.032,22.9655,20241116165739
20241116165822,1000,0.8784,0.036,23.19302,20241116165829
20241116165937,1000,0.98,0.0,23.00101,20241116165939
20241116170024,1000,0.9924,0.0,22.86292,20241116170029
20241116170139,1000,0.9924,0.008,23.03652,20241116170139
20241116170227,1000,0.9874,0.0,23.53234,20241116170229
20241116170343,1000,0.9874,0.004,23.73356,20241116170349
20241116170430,1000,0.9823,0.036,24.23858,20241116170439
20241116170545,1000,0.9799,0.008,23.06019,20241116170549
20241116170633,1000,0.8778,0.04,23.02205,20241116170639
20241116170748,1000,0.9899,0.0,22.99969,20241116170749
20241116170841,1000,0.9425,0.032,22.99575,20241116170849
20241116170957,1000,0.98,0.0,24.23595,20241116170959
20241116171048,1000,0.9874,0.0,23.31796,20241116171049
20241116171203,1000,0.9774,0.044,23.9019,20241116171209
20241116171254,1000,0.9776,0.004,22.92604,20241116171259
20241116171409,1000,0.9899,0.0119,22.97997,20241116171409
20241116171501,1000,0.9451,0.016,23.83088,20241116171509
20241116171617,1000,0.9975,0.008,23.10096,20241116171615
20241116171709,1000,0.9823,0.032,23.0957,20241116171705
20241116171824,1000,0.9775,0.008,23.03915,20241116171825
20241116171918,1000,0.8731,0.024,23.07203,20241116171915
20241116172033,1000,0.9825,0.0,23.06545,20241116172035
20241116172125,1000,0.9874,0.004,22.96418,20241116172125
20241116172241,1000,0.9899,0.0,22.87607,20241116172245
20241116172335,1000,0.9774,0.036,23.06414,20241116172335
20241116172450,1000,0.9874,0.008,22.95761,20241116172455
20241116172542,1000,0.9874,0.004,23.243,20241116172545
20241116172658,1000,0.9825,0.0,22.8787,20241116172655
20241116172750,1000,0.9571,0.048,22.84187,20241116172755
20241116172905,1000,0.985,0.032,22.93262,20241116172905
20241116172956,1000,0.9874,0.008,23.07335,20241116172955
20241116173112,1000,0.985,0.0,23.81641,20241116173115
20241116173159,1000,0.9183,0.016,24.77517,20241116173155
20241116173314,1000,0.9899,0.024,23.0352,20241116173315
20241116173406,1000,0.8731,0.004,23.20749,20241116173405
20241116173520,1000,0.9799,0.036,23.14305,20241116173526
20241116173612,1000,0.9825,0.02,23.19171,20241116173616
20241116173728,1000,0.9849,0.008,23.01153,20241116173726
20241116173815,1000,0.8643,0.088,23.46921,20241116173816
20241116173930,1000,0.9949,0.0,23.69936,20241116173936
20241116174022,1000,0.9899,0.008,22.87475,20241116174026
20241116174138,1000,0.9776,0.008,23.09833,20241116174136
20241116174230,1000,0.9217,0.028,22.91947,20241116174236
20241116174345,1000,0.9899,0.008,22.93657,20241116174346
20241116174438,1000,0.8198,0.032,22.85634,20241116174436
20241116174553,1000,0.9849,0.0,23.53102,20241116174556
20241116174639,1000,0.9899,0.0,24.59499,20241116174636
20241116174755,1000,0.985,0.008,22.96024,20241116174756
20241116174846,1000,0.8607,0.08,23.28903,20241116174846
20241116175002,1000,0.9825,0.024,23.30876,20241116175006
20241116175053,1000,0.8759,0.004,23.14042,20241116175056
20241116175208,1000,0.9924,0.0,23.07992,20241116175206
20241116175257,1000,0.7748,0.008,23.12201,20241116175256
20241116175412,1000,0.9924,0.008,23.10359,20241116175416
20241116175504,1000,0.8543,0.036,23.24958,20241116175507
20241116175619,1000,0.9899,0.032,23.10622,20241116175617
20241116175705,1000,0.9874,0.008,23.50603,20241116175707
20241116175820,1000,0.9874,0.032,23.64807,20241116175827
20241116175917,1000,0.9975,0.012,23.39951,20241116175917
20241116180031,1000,0.9899,0.004,23.11674,20241116180037
20241116180123,1000,0.9899,0.028,22.91026,20241116180127
20241116180239,1000,0.9899,0.008,23.01416,20241116180237
20241116180331,1000,0.9874,0.0,23.04046,20241116180337
20241116180446,1000,0.9825,0.04,22.90369,20241116180447
20241116180539,1000,0.9924,0.0,23.13253,20241116180537
20241116180654,1000,0.98,0.008,24.4911,20241116180657
20241116180741,1000,0.9949,0.0,22.94051,20241116180747
20241116180856,1000,0.9949,0.012,22.96418,20241116180857
20241116180947,1000,0.9749,0.008,23.03652,20241116180947
20241116181103,1000,0.9874,0.008,23.18513,20241116181108
20241116181156,1000,0.9824,0.06,23.31139,20241116181158
20241116181311,1000,0.9873,0.008,23.88612,20241116181318
20241116181404,1000,0.9899,0.0,23.0957,20241116181408
20241116181519,1000,0.9975,0.004,23.03783,20241116181518
20241116181613,1000,0.9824,0.0396,22.89185,20241116181618
