time,cpu_frequency,cpu_usage,sda_usage,active_power,power_time
20241116182142,1000,0.7672,0.02,29.05172,20241116182146
20241116182229,1000,0.8282,0.016,27.99137,20241116182226
20241116182345,1000,0.8125,0.004,27.80252,20241116182346
20241116182439,1000,0.8157,0.016,23.91787,20241116182436
20241116182554,1000,0.9348,0.0,27.28075,20241116182556
20241116182642,1000,0.6717,0.012,26.02176,20241116182646
20241116182756,1000,0.9447,0.004,26.57851,20241116182756
20241116182849,1000,0.8715,0.008,23.59752,20241116182846
20241116183005,1000,0.797,0.016,30.40862,20241116183006
20241116183057,1000,0.7624,0.008,23.1275,20241116183056
20241116183212,1000,0.9048,0.004,30.48975,20241116183216
20241116183304,1000,0.7575,0.012,24.35291,20241116183307
20241116183420,1000,0.7519,0.012,25.49859,20241116183427
20241116183508,1000,0.7362,0.004,23.23382,20241116183507
20241116183624,1000,0.7864,0.016,31.94458,20241116183627
20241116183712,1000,0.7877,0.012,28.55372,20241116183717
20241116183828,1000,0.7568,0.008,28.80552,20241116183827
20241116183921,1000,0.74,0.036,30.22956,20241116183927
20241116184042,1100,0.9541,0.008,29.35247,20241116184047
20241116184130,1100,0.601,0.012,27.00937,20241116184137
20241116184245,1100,0.7543,0.024,27.04714,20241116184247
20241116184336,1100,0.7631,0.012,24.58652,20241116184337
20241116184451,1100,0.9256,0.016,28.81251,20241116184457
20241116184542,1100,0.6683,0.008,30.4338,20241116184547
20241116184657,1100,0.7935,0.024,27.57731,20241116184657
20241116184747,1100,0.8229,0.012,23.49961,20241116184747
20241116184902,1100,0.8747,0.012,28.78873,20241116184907
20241116184948,1100,0.88,0.008,23.44645,20241116184947
20241116185103,1100,0.92,0.012,29.80431,20241116185108
20241116185153,1100,0.8759,0.0,25.52377,20241116185158
20241116185309,1100,0.6213,0.008,31.40322,20241116185308
20241116185359,1100,0.7022,0.008,23.27019,20241116185358
20241116185514,1100,0.6988,0.012,30.22816,20241116185518
20241116185603,1100,0.6934,0.004,26.93383,20241116185608
20241116185718,1100,0.9293,0.008,27.03595,20241116185718
20241116185809,1100,0.6574,0.004,23.21284,20241116185808
20241116185924,1100,0.6691,0.012,30.34567,20241116185928
20241116190010,1100,0.6509,0.008,25.1097,20241116190018
20241116190125,1100,0.6348,0.02,31.91241,20241116190128
20241116190214,1100,0.7047,0.004,23.95843,20241116190218
20241116190329,1100,0.7569,0.008,30.29671,20241116190328
20241116190419,1100,0.8054,0.004,23.49261,20241116190418
20241116190534,1100,0.7673,0.016,29.28533,20241116190538
20241116190624,1100,0.7825,0.016,27.74517,20241116190628
20241116190739,1100,0.8431,0.008,27.27515,20241116190738
20241116190829,1100,0.8317,0.012,23.47722,20241116190829
20241116190944,1100,0.9005,0.004,29.18881,20241116190949
20241116191035,1100,0.6576,0.016,24.00599,20241116191039
20241116191150,1100,0.8093,0.02,31.15421,20241116191159
20241116191237,1100,0.6298,0.004,25.60071,20241116191239
20241116191352,1100,0.5757,0.02,30.11206,20241116191359
20241116191441,1100,0.7114,0.02,25.14747,20241116191449
20241116191556,1100,0.7679,0.028,31.01853,20241116191559
20241116191646,1100,0.7696,0.02,28.48238,20241116191649
20241116191802,1100,0.6348,0.016,29.33429,20241116191809
20241116191852,1100,0.8,0.008,27.56612,20241116191855
20241116192008,1100,0.564,0.02,28.78313,20241116192005
20241116192057,1100,0.71,0.004,23.34293,20241116192055
20241116192212,1100,0.8234,0.012,27.48778,20241116192215
20241116192302,1100,0.866,0.004,30.68979,20241116192305
20241116192417,1100,0.9322,0.0,30.28552,20241116192415
20241116192510,1100,0.9597,0.012,30.32888,20241116192515
20241116192626,1100,0.9518,0.008,29.45179,20241116192625
20241116192713,1100,0.9394,0.012,28.78033,20241116192715
20241116192828,1100,0.9647,0.008,29.1916,20241116192825
20241116192918,1100,0.9422,0.012,24.248,20241116192915
20241116193033,1100,0.9747,0.008,28.21659,20241116193035
20241116193127,1100,0.8715,0.012,24.2466,20241116193125
20241116193242,1100,0.9468,0.012,30.1862,20241116193246
20241116193328,1100,0.8568,0.012,23.59053,20241116193326
20241116193443,1100,0.9497,0.0158,31.39762,20241116193446
20241116193536,1100,0.9646,0.016,24.20743,20241116193536
20241116193652,1100,0.9,0.016,30.01134,20241116193656
20241116193742,1100,0.8575,0.024,24.07734,20241116193746
20241116193857,1100,0.9157,0.0,31.73055,20241116193856
20241116193944,1100,0.9373,0.012,24.35711,20241116193946
20241116194100,1100,0.9519,0.008,28.86427,20241116194106
20241116194150,1100,0.9572,0.004,30.84786,20241116194156
20241116194305,1100,0.9698,0.008,30.40023,20241116194306
20241116194356,1100,0.8925,0.008,24.03397,20241116194356
20241116194510,1100,0.9597,0.0,25.56853,20241116194516
20241116194556,1100,0.8391,0.02,24.40467,20241116194556
20241116194710,1100,0.9722,0.016,26.25677,20241116194716
20241116194801,1100,0.8543,0.016,29.9316,20241116194806
20241116194916,1100,0.9397,0.012,31.28851,20241116194917
20241116195006,1100,0.8706,0.02,23.30516,20241116195007
20241116195121,1100,0.8756,0.016,26.40506,20241116195127
20241116195211,1100,0.8379,0.028,30.03372,20241116195217
20241116195325,1100,0.9747,0.004,30.74155,20241116195327
20241116195415,1100,0.92,0.008,24.4928,20241116195417
20241116195530,1100,0.9624,0.0,25.70142,20241116195537
20241116195620,1100,0.9598,0.008,29.95818,20241116195627
20241116195735,1100,0.9471,0.008,27.5801,20241116195737
20241116195824,1100,0.9156,0.016,30.34847,20241116195827
20241116195939,1100,0.9673,0.012,30.89682,20241116195937
20241116200030,1100,0.8198,0.008,23.94444,20241116200038
